Stock,Date,Open,High,Low,Close,Volume,Log Return,Volatility
MSFT,2016-09-30,57.01,58.19,55.61,57.6,526855083,-0.039487771507118505,
MSFT,2016-08-31,56.6,58.7,56.14,57.46,467079004,-0.0024335141507021087,
MSFT,2016-07-29,51.13,57.29,50.39,56.68,647587634,-0.01366763872866387,
MSFT,2016-06-30,52.44,52.95,48.035,51.17,823987498,-0.10226799200547927,
MSFT,2016-05-31,50.0,53.0,49.46,53.0,530869347,0.03513849073512131,
MSFT,2016-04-29,55.05,56.77,49.35,49.87,699025640,-0.06087229399409065,
MSFT,2016-03-31,50.97,55.64,50.58,55.23,640372350,0.10208666435506493,
MSFT,2016-02-29,54.88,55.09,48.19,50.88,814770780,-0.0820363648812294,
MSFT,2016-01-29,54.32,55.39,49.1,55.09,927914485,0.07949829245275841,
MSFT,2015-12-31,54.41,56.85,53.68,55.48,793070000,0.0070543839620056375,
MSFT,2015-11-30,52.85,54.98,52.53,54.35,662622220,-0.02057798187941232,
MSFT,2015-10-30,44.75,54.37,43.75,52.64,857330655,-0.03196832655015675,
MSFT,2015-09-30,42.23,45.0,41.66,44.2,670779566,-0.1747514979334093,
MSFT,2015-08-31,46.98,48.41,39.72,43.52,776277394,-0.015504186535965199,
MSFT,2015-07-31,44.46,47.4,43.32,46.7,725458102,0.07052356212716437,
MSFT,2015-06-30,47.06,47.77,43.94,44.15,664853340,-0.056151237624882694,
MSFT,2015-05-29,48.58,48.905,46.02,46.86,633072750,0.059571506029680546,
MSFT,2015-04-30,40.6,49.54,40.12,48.64,874535095,0.03728180457826189,
MSFT,2015-03-31,43.67,44.19,40.54,40.655,824335340,-0.17932440799811064,
MSFT,2015-02-27,40.59,44.3,40.23,43.85,656509827,0.07565288915839127,
MSFT,2015-01-30,46.66,47.91,40.35,40.4,918738022,-0.08194493385108778,
MSFT,2014-12-31,47.88,49.06,44.9,46.45,626810606,0.13954668029274317,
MSFT,2014-11-28,46.89,50.045,46.73,47.81,523008240,0.028858357378164463,
MSFT,2014-10-31,46.27,46.97,42.1,46.95,853297059,-0.018151616983740095,
MSFT,2014-09-30,45.43,47.57,44.53,46.36,860084532,-0.012646187182721067,
MSFT,2014-08-29,43.21,45.47,42.21,45.43,513429400,-0.020264338700239064,
MSFT,2014-07-31,41.86,45.71,41.05,43.16,731616500,-0.05125853938137812,
MSFT,2014-06-30,40.95,42.29,39.86,41.7,555779700,-0.034413011585177955,
MSFT,2014-05-30,40.2401,40.97,38.51,40.94,574362900,-0.018393548571612427,
MSFT,2014-04-30,41.15,41.66,38.9,40.4,746113500,-0.013277795266039113,
MSFT,2014-03-31,37.92,41.5,37.495,40.99,778425700,0.014498349549141929,
MSFT,2014-02-28,37.74,38.46,35.69,38.31,705304500,-0.06761717580368852,
MSFT,2014-01-31,37.35,37.89,34.63,37.84,930226200,-0.012344214528880057,
MSFT,2013-12-31,38.09,38.98,35.53,37.41,826617700,-0.011428695823622968,
MSFT,2013-11-29,35.67,38.29,35.39,38.13,800431600,0.01906332550941771,
MSFT,2013-10-31,33.35,36.29,32.8,35.405,965331500,-0.07414832076573516,
MSFT,2013-09-30,31.75,33.75,30.95,33.28,1242961500,-0.061896437150729476,
MSFT,2013-08-30,32.06,35.2,30.84,33.4,1051265000,0.0035992840296468214,
MSFT,2013-07-31,34.75,36.4299,31.02,31.84,1111130600,-0.04783253900647248,
MSFT,2013-06-28,34.92,35.78,32.57,34.545,945155500,0.0815394609645761,
MSFT,2013-05-31,32.93,35.28,32.32,34.9,1071860000,0.010224007267623087,
MSFT,2013-04-30,28.64,33.11,28.11,33.1,1322883228,-0.052953546825364156,
MSFT,2013-03-28,27.72,28.66,27.52,28.605,844946000,-0.14595175466252516,
MSFT,2013-02-28,27.67,28.2,27.1,27.8,780587000,-0.02854550702390073,
MSFT,2013-01-31,27.25,28.23,26.28,27.45,1145054400,-0.012669852741051778,
MSFT,2012-12-31,26.78,27.73,26.26,26.7097,947310900,-0.027339372645155395,
MSFT,2012-11-30,28.84,30.2,26.3449,26.615,1310516100,-0.00355182868566355,
MSFT,2012-10-31,29.81,30.25,27.76,28.54,1105402300,0.06983164542396958,
MSFT,2012-09-28,30.45,31.61,29.74,29.76,893107700,0.0418585979162008,
MSFT,2012-08-31,29.59,30.96,28.97,30.82,671748400,0.034998619927078596,
MSFT,2012-07-31,30.62,31.05,28.54,29.47,846604100,-0.04479103314236635,
MSFT,2012-06-29,28.76,31.14,28.32,30.59,973131400,0.03730036141320885,
MSFT,2012-05-31,32.05,32.335,28.64,29.19,1014372600,-0.04684697329678866,
MSFT,2012-04-30,32.22,32.89,30.23,32.015,940739700,0.0923783581047421,
MSFT,2012-03-30,31.93,32.95,31.49,32.255,942366500,0.0074685270134395,
MSFT,2012-02-29,29.79,32.0,29.71,31.74,984332300,-0.016095354885942055,
MSFT,2012-01-31,26.55,29.95,26.39,29.53,1354858100,-0.07217101934243167,
MSFT,2011-12-30,25.56,26.19,25.16,25.96,1007166600,-0.12884980391994214,
MSFT,2011-11-30,26.19,27.2,24.3,25.58,1046207400,-0.014746095685192738,
MSFT,2011-10-31,24.72,27.5,24.26,26.63,1218142500,0.040227603675144365,
MSFT,2011-09-30,26.46,27.5,24.6,24.89,1279920200,-0.06757228344634018,
MSFT,2011-08-31,27.51,27.685,23.79,26.6,1719339500,0.06644509940815276,
MSFT,2011-07-29,25.93,28.145,25.84,27.4,1259328200,0.02963179760637115,
MSFT,2011-06-30,24.99,26.0,23.65,26.0,1297757600,-0.05244647537254243,
MSFT,2011-05-31,25.94,26.25,24.03,25.01,1364062800,-0.03882079313195429,
MSFT,2011-04-29,25.53,26.87,24.72,25.92,1313844800,0.03573912659454618,
MSFT,2011-03-31,26.6,26.78,24.68,25.39,1310885200,-0.020659475767486942,
MSFT,2011-02-28,27.8,28.34,26.43,26.58,1114368500,0.04580365756851204,
MSFT,2011-01-31,28.05,29.46,27.42,27.725,1361258700,0.04217547995133165,
MSFT,2010-12-31,25.57,28.4,25.56,27.91,1033710000,0.006650514311800083,
MSFT,2010-11-30,26.88,27.49,24.93,25.2575,1361176300,-0.0998619062284805,
MSFT,2010-10-29,24.49,27.2,23.78,26.665,1281432800,0.05422870273281513,
MSFT,2010-09-30,23.67,25.53,23.54,24.49,1273139500,-0.08508697308848918,
MSFT,2010-08-31,25.99,26.38,23.32,23.465,1279372100,-0.04275492171769531,
MSFT,2010-07-30,23.09,26.41,22.73,25.81,1408590600,0.09525206448414152,
MSFT,2010-06-30,25.53,26.93,22.95,23.01,1671811600,-0.11483310968324788,
MSFT,2010-05-28,30.67,31.0606,24.56,25.8,1720130200,0.1144455878802971,
MSFT,2010-04-30,29.35,31.58,28.62,30.535,1319029500,0.16849907474752626,
MSFT,2010-03-31,28.77,30.57,28.24,29.2875,1110237200,-0.04171276284118395,
MSFT,2010-02-26,28.39,29.03,27.57,28.67,1074643300,-0.02130952393863552,
MSFT,2010-01-29,30.62,31.24,27.66,28.18,1359650900,-0.01723877342474441,
MSFT,2009-12-31,29.52,31.5,29.25,30.48,920605500,0.07845822434791141,
MSFT,2009-11-30,27.7,30.14,27.41,29.41,1018256700,-0.03573597825254188,
MSFT,2009-10-30,25.405,29.35,24.43,27.73,1523430100,-0.05881989293821701,
MSFT,2009-09-30,24.35,26.25,23.76,25.72,1038979700,-0.07524596025826806,
MSFT,2009-08-31,23.82,25.49,23.03,24.65,993250400,-0.04249199888071958,
MSFT,2009-07-31,24.05,25.72,22.0,23.52,1517459800,-0.046925777458272956,
MSFT,2009-06-30,21.0,24.34,20.86,23.77,1411144700,0.01057315834167641,
MSFT,2009-05-29,20.19,20.94,19.01,20.89,1101122400,-0.12915370580362806,
MSFT,2009-04-30,18.23,21.2,18.18,20.26,1562400700,-0.030622076747937006,
MSFT,2009-03-31,16.035,18.88,14.87,18.37,1625752800,-0.09792959959350303,
MSFT,2009-02-27,17.01,19.93,16.1,16.15,1456213400,-0.1287988495583689,
MSFT,2009-01-30,19.5328,21.0,16.75,17.1,1564043400,0.05715841383994883,
MSFT,2008-12-31,19.875,21.25,18.47,19.44,1546943400,0.12825433552367885,
MSFT,2008-11-28,22.48,23.66,17.5,20.22,1794911800,0.039339414560032294,
MSFT,2008-10-31,26.38,27.47,20.65,22.33,3044579400,0.09925885225974118,
MSFT,2008-09-30,27.665,27.76,23.5,26.69,1927538700,0.17835789756436646,
MSFT,2008-08-29,25.95,28.5,25.07,27.29,1206949700,0.02223137130381428,
MSFT,2008-07-31,27.22,27.91,24.87,25.72,1579425446,-0.059251435350828476,
MSFT,2008-06-30,28.24,29.57,27.11,27.51,1560439100,0.0672806755670646,
MSFT,2008-05-30,28.48,30.53,27.95,28.32,1405170200,0.029018693889035687,
MSFT,2008-04-30,28.83,32.1,27.93,28.52,1444720000,0.007037326720576084,
MSFT,2008-03-31,27.24,29.59,26.87,28.38,1452390200,-0.004920923814198573,
MSFT,2008-02-29,31.06,33.25,27.02,27.1999,2324580800,-0.04247137490729141,
MSFT,2008-01-31,35.79,35.96,31.04,32.6,1950301600,0.18109899154805678,
MSFT,2007-12-31,33.5,36.72,32.63,35.6,1064817100,0.08803334948532274,
MSFT,2007-11-30,36.53,37.5,32.68,33.6,1830846800,-0.05781957088882625,
MSFT,2007-10-31,29.46,37.0,29.29,36.81,1772076700,0.0912434804217712,
MSFT,2007-09-28,28.5,29.85,28.27,29.46,1117419500,-0.2227361363564455,
MSFT,2007-08-31,28.97,30.1,27.51,28.73,1228579500,-0.025091538043285993,
MSFT,2007-07-31,29.67,31.84,28.95,28.99,1295548000,0.00900906994236591,
MSFT,2007-06-29,30.79,30.9,29.04,29.47,1181412800,0.016421853816039157,
MSFT,2007-05-31,29.94,31.16,29.9,30.6901,1327154700,0.04056733026708818,
MSFT,2007-04-30,27.89,30.74,27.56,29.94,958964900,-0.024744748025209113,
MSFT,2007-03-30,27.82,28.55,26.6,27.87,1269506500,-0.07164453749762548,
MSFT,2007-02-28,30.84,30.94,27.79,28.17,1290850900,0.01070674039442445,
MSFT,2007-01-31,29.91,31.48,29.4,30.86,1324518200,0.09120326504673339,
MSFT,2006-12-29,29.23,30.26,28.8,29.86,1137160900,-0.03294105482397042,
MSFT,2006-11-30,28.78,30.0001,28.58,29.36,1239142000,-0.016886588364729536,
MSFT,2006-10-31,27.32,28.8501,27.15,28.71,1290967400,-0.0223877096133422,
MSFT,2006-09-29,25.89,27.52,25.39,27.35,1097482600,-0.04852896526498235,
MSFT,2006-08-31,24.02,26.2501,23.85,25.7,1134188400,-0.0622255369668162,
MSFT,2006-07-31,23.53,24.6,22.23,24.06,1332298100,-0.06594028135464129,
MSFT,2006-06-30,22.74,23.65,21.4599,23.3,1971637200,-0.03209734997487789,
MSFT,2006-05-31,24.33,25.0,22.45,22.65,2309193400,-0.028293508642611976,
MSFT,2006-04-28,27.67,27.941,24.0,24.15,1446126900,0.06412452816953856,
MSFT,2006-03-31,26.99,28.22,26.62,27.21,1437940900,0.11930017269657328,
MSFT,2006-02-28,27.95,28.07,26.34,26.87,1047699000,-0.01257413016775501,
MSFT,2006-01-31,26.25,28.38,26.1,28.15,1388622700,0.04653693195829934,
MSFT,2005-12-30,27.73,28.101,26.1,26.15,1271695500,-0.07369816407476751,
MSFT,2005-11-30,25.61,28.25,25.61,27.68,1444948300,0.05686094023853701,
MSFT,2005-10-31,25.71,25.8,24.25,25.7,1439659900,-0.07421913884829472,
MSFT,2005-09-30,27.38,27.39,25.12,25.73,1348861500,0.001166634392478683,
MSFT,2005-08-31,25.82,27.94,25.76,27.38,1441979300,0.06215519356664993,
MSFT,2005-07-29,24.85,26.48,24.5,25.61,1321407700,-0.06682991964886892,
MSFT,2005-06-30,25.73,26.0,24.82,24.84,1303029500,-0.03052764314615581,
MSFT,2005-05-31,25.23,26.09,24.31,25.8,1270563700,0.03791923486229368,
MSFT,2005-04-29,24.24,25.45,23.94,25.3,1520253700,-0.019570096194097223,
MSFT,2005-03-31,25.2,25.79,23.82,24.17,1541411300,-0.04569220101808287,
MSFT,2005-02-28,26.25,26.5,25.1296,25.16,1361126000,0.04014323711684802,
MSFT,2005-01-31,26.8,27.1,25.64,26.28,1521414300,0.04355276178417008,
MSFT,2004-12-31,26.95,27.44,26.679,26.72,1803777700,0.01660415505203516,
MSFT,2004-11-30,28.15,30.2,24.86,26.81,1739407300,0.003362603579422914,
MSFT,2004-10-29,27.81,28.89,27.42,27.97,1300591200,0.042357554966000424,
MSFT,2004-09-30,27.24,27.79,26.74,27.65,1141012300,-0.011506779245524608,
MSFT,2004-08-31,28.27,28.55,25.95,27.3,1094195300,-0.012739025777429714,
MSFT,2004-07-30,28.69,29.89,27.25,28.49,1550446900,0.04266644631890273,
MSFT,2004-06-30,26.12,28.8,25.86,28.56,1534889700,0.002453988961566787,
MSFT,2004-05-28,26.21,26.6,25.42,26.23,1141456900,-0.08510334359260126,
MSFT,2004-04-30,24.95,27.72,24.85,26.13,1558947800,-0.0038197143462612724,
MSFT,2004-03-31,26.65,26.72,24.01,24.93,1703041000,-0.0470121819970546,
MSFT,2004-02-27,27.63,27.8,26.35,26.53,1032065600,0.062204270614181816,
MSFT,2004-01-30,27.58,28.83,27.26,27.65,1232189000,0.04134955981869545,
MSFT,2003-12-31,25.9,27.55,25.5,27.37,1476461300,-0.01017820491575604,
MSFT,2003-11-28,26.35,26.75,24.84,25.71,1442336700,-0.06256750177478959,
MSFT,2003-10-31,28.03,29.46,25.91,26.14,1400032500,0.016586686918277856,
MSFT,2003-09-30,26.7,30.0,26.47,27.8,1253309100,0.061569312500515505,
MSFT,2003-08-29,26.33,26.95,25.43,26.52,966506900,-0.04713685537892972,
MSFT,2003-07-31,25.59,27.81,25.39,26.41,1292011000,-0.004156439008620894,
MSFT,2003-06-30,24.98,26.51,23.6,25.64,1569995800,-0.02958909425657157,
MSFT,2003-05-30,25.54,26.5,23.89,24.61,1311003700,-0.04100076764950479,
MSFT,2003-04-30,24.46,26.43,23.95,25.57,1249617700,0.03826692490013072,
MSFT,2003-03-31,24.02,26.8,22.55,24.21,1371902600,-0.054654018353128136,
MSFT,2003-02-28,47.93,49.1,23.3,23.7,910628150,-0.02129072280888165,
MSFT,2003-01-31,52.3,57.32,47.03,47.46,859331100,0.694412202866532,
MSFT,2002-12-31,58.65,58.96,51.26,51.7,634185100,0.08557053050676595,
MSFT,2002-11-29,52.43,58.64,51.9,57.68,777998600,0.1094527114623101,
MSFT,2002-10-31,44.32,54.07,43.19,53.47,1237685300,-0.07578974401605347,
MSFT,2002-09-30,48.52,51.1,43.11,43.74,847852900,-0.20085773371201837,
MSFT,2002-08-30,47.58,53.45,43.8,49.08,857878600,0.11518860459408883,
MSFT,2002-07-31,54.12,54.93,41.41,47.98,1216094000,-0.022667362431162193,
MSFT,2002-06-28,50.99,56.44,49.17,54.7,917036500,0.13107945201638718,
MSFT,2002-05-31,52.16,56.44,48.35,50.91,710133100,-0.07180434151369103,
MSFT,2002-04-30,59.83,60.4,51.44,52.26,708739700,0.026171892178221925,
MSFT,2002-03-28,59.05,65.0,58.31,60.31,536622100,0.14326666737042898,
MSFT,2002-02-28,64.15,64.5,57.15,58.34,565579600,-0.03320996302331999,
MSFT,2002-01-31,66.65,70.62,61.33,63.71,680057900,0.08805357168882143,
MSFT,2001-12-31,63.83,69.89,63.8,66.25,488544500,0.03909392873793469,
MSFT,2001-11-30,60.08,68.34,59.6,64.21,665484300,-0.03127650306037463,
MSFT,2001-10-31,50.94,63.63,50.41,58.15,875445500,-0.09913308284128353,
MSFT,2001-09-28,57.19,59.08,47.5,51.17,755412200,-0.12787245614767292,
MSFT,2001-08-31,66.8,67.54,56.3,57.05,576948200,0.10877465349108416,
MSFT,2001-07-31,72.05,73.15,64.2,66.19,727600500,0.14860131782274685,
MSFT,2001-06-29,69.6,76.15,66.01,73.0,724588900,0.09793004701755981,
MSFT,2001-05-31,67.66,72.15,67.25,69.18,888652900,-0.05374763763936839,
MSFT,2001-04-30,54.81,71.1,51.06,67.75,1037903500,-0.02088734374921246,
MSFT,2001-03-30,58.56,61.13,49.75,54.69,947674900,-0.21414358240112902,
MSFT,2001-02-28,60.81,65.06,53.88,59.0,768447800,0.07585656654703815,
MSFT,2001-01-31,44.13,64.75,42.88,61.06,1002765600,0.03431954340101234,
MSFT,2000-12-29,58.06,60.63,40.31,43.38,1028334100,-0.3418584819080035,
MSFT,2000-11-30,68.5,72.37,57.0,57.38,991731300,0.27969730515449037,
MSFT,2000-10-31,60.5,70.12,48.44,68.87,1234707800,0.1825248590033881,
MSFT,2000-09-29,70.0,72.06,58.63,60.31,712766900,-0.1327227420937115,
MSFT,2000-08-31,69.94,74.87,68.12,69.81,609699900,0.14627933851941471,
MSFT,2000-07-31,79.69,82.87,67.25,69.81,617092900,0.0,
MSFT,2000-06-30,64.37,82.19,63.81,80.0,733525100,0.1362493686915715,
MSFT,2000-05-31,72.87,74.0,60.38,62.56,672215400,-0.24590053843682594,
MSFT,2000-04-28,94.44,96.5,65.0,69.75,1129073300,0.10879132446441933,
MSFT,2000-03-31,89.62,115.0,88.94,106.25,1014093800,0.4208773871030512,
MSFT,2000-02-29,98.5,110.0,88.12,89.37,667243800,-0.17300975241122557,
MSFT,2000-01-31,117.37,118.62,94.87,97.87,637437600,0.09085501204442757,
MSFT,1999-12-31,91.06,119.94,90.87,116.75,630488900,0.17639482911127843,
TSLA,2025-03-04,300.34,303.94,261.8401,272.04,240771646,0.0,
TSLA,2025-02-28,386.68,394.0,273.6,292.98,1582390013,0.07415523299418594,
TSLA,2025-01-31,390.1,439.74,373.04,404.6,1510656740,0.32279457743202117,
TSLA,2024-12-31,352.38,488.5399,348.2,403.84,1903650512,-0.0018801648208515694,
TSLA,2024-11-29,252.043,361.93,238.88,345.16,2091913770,-0.15701068227268672,
TSLA,2024-10-31,262.67,273.536,212.11,249.85,1910960826,-0.32314733984989286,
TSLA,2024-09-30,215.26,264.86,209.64,261.63,1611006644,0.046070554116789966,
TSLA,2024-08-30,227.69,231.867,182.0,214.11,1618373088,-0.2004413902559182,
TSLA,2024-07-31,201.02,271.0,200.85,232.07,2946645956,0.08054914864358148,
TSLA,2024-06-28,178.13,203.2,167.41,197.88,1407037303,-0.15937826393515947,
TSLA,2024-05-31,182.0,187.56,167.75,178.08,1668285761,-0.10542789883227299,
TSLA,2024-04-30,176.17,198.87,138.8025,183.28,2469782990,0.02878215061800539,
TSLA,2024-03-28,200.52,204.52,160.51,175.79,1896180214,-0.04172493733344045,
TSLA,2024-02-29,188.5,205.6,175.01,201.88,2020188307,0.1383833606602621,
TSLA,2024-01-31,250.08,251.25,180.06,187.29,2333525855,-0.07501524373029918,
TSLA,2023-12-29,233.14,265.13,228.2,248.48,2293889902,0.2827041416586145,
TSLA,2023-11-30,204.04,252.75,197.85,240.08,2652010569,-0.03439015826826518,
TSLA,2023-10-31,244.81,268.94,194.07,200.84,2591243998,-0.17846362996560694,
TSLA,2023-09-29,257.26,278.98,234.58,250.22,2440633653,0.21983195972274922,
TSLA,2023-08-31,266.26,266.47,212.36,258.08,2503253508,0.030929083487644636,
TSLA,2023-07-31,276.49,299.29,254.12,267.43,2394275082,0.03558823547139944,
TSLA,2023-06-30,202.59,276.99,199.37,261.77,3443091887,-0.02139159422964415,
TSLA,2023-05-31,163.17,204.48,158.83,203.93,2681250964,-0.24968945791439826,
TSLA,2023-04-28,199.91,202.6897,152.37,164.31,2503574179,-0.21602191024051617,
TSLA,2023-03-31,206.21,207.79,163.91,207.46,3312555115,0.2331836625399424,
TSLA,2023-02-28,173.89,217.65,169.93,205.71,3625947459,-0.008471140039299201,
TSLA,2023-01-31,118.47,180.68,101.81,173.22,3897499392,-0.17190494706148404,
TSLA,2022-12-30,197.08,198.92,108.24,123.18,2944247785,-0.3409157626440015,
TSLA,2022-11-30,234.05,237.3951,166.185,194.7,1885408367,0.45781321211925663,
TSLA,2022-10-31,254.5,257.5,198.5863,227.54,1735577735,0.15586613473341648,
TSLA,2022-09-30,272.575,313.8,262.47,265.25,1298711227,0.15334673038252203,
TSLA,2022-08-31,903.825,944.0,271.81,275.61,734431591,0.03831404545739236,
TSLA,2022-07-29,681.0,894.96,648.5001,891.45,581783311,1.1738625275292944,
TSLA,2022-06-30,755.16,792.63,626.08,673.42,670825779,-0.2804801441651424,
TSLA,2022-05-31,860.77,955.5,620.57,758.26,649232242,0.11865712842853565,
TSLA,2022-04-29,1081.15,1152.87,821.7,870.76,503896960,0.138340058788563,
TSLA,2022-03-31,869.68,1114.77,756.04,1077.6,575182495,0.2131252315634187,
TSLA,2022-02-28,935.21,947.77,700.0,870.43,463455422,-0.21350428267668173,
TSLA,2022-01-31,1147.75,1208.0,792.01,936.72,638395647,0.07339706912099675,
TSLA,2021-12-31,1160.695,1172.8399,886.12,1056.78,510209746,0.12059741643178998,
TSLA,2021-11-30,1145.0,1243.49,978.6,1144.76,646639435,0.07996845905856649,
TSLA,2021-10-29,778.4,1115.21,763.59,1114.0,528934537,-0.02723786654359647,
TSLA,2021-09-30,734.08,799.0,708.85,775.48,390215611,-0.36223022801622257,
TSLA,2021-08-31,700.0,740.39,648.84,735.72,381913604,-0.05263258090840977,
TSLA,2021-07-30,683.92,700.0,620.46,687.2,447786560,-0.06822424089255118,
TSLA,2021-06-30,627.8,697.62,571.22,679.7,519623430,-0.010973846317453035,
TSLA,2021-05-28,703.8,706.0,546.98,625.22,625175872,-0.08354793655365685,
TSLA,2021-04-30,688.37,780.79,659.42,709.44,678583808,0.12637233862901104,
TSLA,2021-03-31,690.11,721.11,539.49,667.93,941564582,-0.06029254880136231,
TSLA,2021-02-26,814.29,880.5,619.0,675.5,518874413,0.011269779773669128,
TSLA,2021-01-29,719.46,900.4,717.1895,793.53,705739179,0.1610381890349015,
TSLA,2020-12-31,597.59,718.72,541.21,705.67,1194948499,-0.11734364031399162,
TSLA,2020-11-30,394.0,607.8,392.3,567.6,781153824,-0.21773076083527582,
TSLA,2020-10-30,440.76,465.9,379.11,388.04,833908217,-0.3803085181928047,
TSLA,2020-09-30,502.14,502.49,329.88,429.01,1736952445,0.10037180158656986,
TSLA,2020-08-31,1449.2,2318.49,440.11,498.32,403528354,0.1497622122662374,
TSLA,2020-07-31,1083.0,1794.99,1080.5,1430.76,378234408,1.0547186096601509,
TSLA,2020-06-30,858.0,1087.69,854.1,1079.81,255918459,-0.2814206718904824,
TSLA,2020-05-29,755.0,843.29,683.04,835.0,272775593,-0.25710865386470305,
TSLA,2020-04-30,504.0,869.82,446.4,781.88,381562411,-0.0657304487660343,
TSLA,2020-03-31,711.26,806.98,350.51,524.0,420906139,-0.40020959176377896,
TSLA,2020-02-28,673.69,968.99,611.52,667.99,473506012,0.2427815190436709,
TSLA,2020-01-31,424.5,653.0,421.71,650.57,407621638,-0.02642430167051338,
TSLA,2019-12-31,329.4,435.31,327.25,418.33,207390450,-0.4415783069556608,
TSLA,2019-11-29,316.32,361.2,309.26,329.94,157892383,-0.23735977499076052,
TSLA,2019-10-31,241.5,340.84,224.28,314.92,234866048,-0.04659218143151183,
TSLA,2019-09-30,224.08,253.5,218.36,240.87,136563111,-0.26806126945156417,
TSLA,2019-08-30,242.65,244.51,211.0,225.61,134088212,-0.06544952398204248,
TSLA,2019-07-31,230.21,266.07,222.22,241.61,199371373,0.06851701104990439,
TSLA,2019-06-28,185.51,234.74,176.99,223.46,214970558,-0.07809242881337233,
TSLA,2019-05-31,238.85,258.35,184.1,185.16,282598837,-0.1880121109561222,
TSLA,2019-04-30,282.62,296.17,231.13,238.69,230757873,0.25394532271387293,
TSLA,2019-03-29,306.94,307.13,254.46,279.86,213793753,0.1591238392506246,
TSLA,2019-02-28,305.42,324.24,288.77,319.88,128550254,0.13365644733612186,
TSLA,2019-01-31,306.1,352.0,279.28,307.02,175660650,-0.041033033418633784,
TSLA,2018-12-31,360.0,379.49,294.09,332.8,146451183,0.08062881690199811,
TSLA,2018-11-30,338.26,366.75,325.0,350.48,133019067,0.05176193455858958,
TSLA,2018-10-31,305.77,347.16,247.77,337.32,286360727,-0.03827160879920231,
TSLA,2018-09-28,296.94,314.96,252.25,264.77,196075479,-0.24217051011308982,
TSLA,2018-08-31,297.99,387.46,288.2,301.66,277360157,0.13043903074675534,
TSLA,2018-07-31,360.07,364.78,286.13,298.14,172357228,-0.011737380497822102,
TSLA,2018-06-29,285.86,373.73,283.84,342.95,213424960,0.1400214891030462,
TSLA,2018-05-31,293.51,312.99,273.42,284.73,155577968,-0.18604330113481973,
TSLA,2018-04-30,256.26,309.5,244.59,293.9,190345295,0.03169821061436102,
TSLA,2018-03-29,345.01,348.67,248.21,266.13,156356878,-0.0992546622242664,
TSLA,2018-02-28,351.0,359.99,294.76,343.06,106577192,0.25392044778107375,
TSLA,2018-01-31,312.0,360.5,305.68,354.31,122930471,0.03226687715979899,
TSLA,2017-12-29,305.44,347.44,300.0,311.35,109078772,-0.129254554823017,
TSLA,2017-11-30,332.25,332.6089,292.63,308.85,146728325,-0.008061959176552775,
TSLA,2017-10-31,342.52,363.0,316.66,331.53,121524280,0.07086258112689228,
TSLA,2017-09-29,356.12,389.61,335.4,341.1,110620352,0.028457386155799607,
TSLA,2017-08-31,323.0,370.0,311.22,355.9,132609393,0.042474103091546825,
TSLA,2017-07-31,370.24,371.35,303.13,323.47,180152458,-0.09554341857865856,
TSLA,2017-06-30,344.0,386.99,334.21,361.61,183792656,0.11145990906540082,
TSLA,2017-05-31,314.88,342.89,290.7601,341.01,145440756,-0.05865448063616052,
TSLA,2017-04-28,286.9,314.8,284.58,314.07,116249563,-0.08229591136735559,
TSLA,2017-03-31,254.18,282.0,242.781,278.3,107048530,-0.12091622246752814,
TSLA,2017-02-28,253.05,287.39,242.01,249.99,119540302,-0.10727875146961999,
TSLA,2017-01-31,214.86,258.46,210.96,251.93,100683220,0.007730354084027468,
TSLA,2016-12-30,188.25,223.8,180.0,213.69,87993345,-0.16462490448788056,
TSLA,2016-11-30,198.04,199.35,178.19,189.4,98886097,-0.1206651859063942,
TSLA,2016-10-31,212.3,215.6688,192.0,197.73,92133590,0.04304128298076022,
TSLA,2016-09-30,209.01,211.0999,193.45,204.03,70644512,0.03136457812291876,
TSLA,2016-08-31,235.5,236.63,208.65,212.01,62291339,0.038366401515215635,
TSLA,2016-07-29,206.14,235.28,206.0,234.79,74068654,0.10205805423829342,
TSLA,2016-06-30,221.48,240.845,187.87,212.28,121687759,-0.10078533964947187,
TSLA,2016-05-31,241.5,243.19,203.6572,223.23,103313344,0.05029647211758531,
TSLA,2016-04-29,244.825,269.34,233.25,240.76,135507264,0.07559795660229056,
TSLA,2016-03-31,194.25,239.88,181.5,229.77,102729544,-0.046721778089958185,
TSLA,2016-02-29,188.76,199.52,141.05,191.93,133705697,-0.1799480863718251,
TSLA,2016-01-29,230.72,231.38,182.41,191.2,79247152,-0.0038107216004858654,
TSLA,2015-12-31,231.06,243.634,214.87,240.01,59852189,0.22736058852332566,
TSLA,2015-11-30,208.92,234.5843,205.8,230.26,78487987,-0.041471483895108116,
TSLA,2015-10-30,247.51,249.84,202.0,206.93,100854710,-0.10682853342178095,
TSLA,2015-09-30,240.34,271.57,236.97,248.4,80218666,0.18265977823558624,
TSLA,2015-08-31,266.29,271.0,195.0,249.06,113858937,0.002653481233678614,
TSLA,2015-07-31,271.11,286.65,250.79,266.15,80060910,0.06636622832576382,
TSLA,2015-06-30,251.41,271.41,245.68,268.26,65473162,0.00789659985517792,
TSLA,2015-05-29,229.94,252.8677,220.25,250.8,89127783,-0.06730085071517859,
TSLA,2015-04-30,188.7,238.75,186.05,226.05,98945034,-0.1038995950181515,
TSLA,2015-03-31,202.7,206.19,181.4,188.77,122990032,-0.18022687095997178,
